1998-07-16 12:00:00.000 197     20973.50   -122.66  42447.40  47346.40
1998-08-16 12:00:00.000 228     20959.80   -121.63  42453.70  47345.90
1998-09-16 00:00:00.000 259     20961.50   -121.06  42456.10  47348.80
1998-10-16 12:00:00.000 289     20958.90   -120.29  42461.30  47352.40
1998-11-16 00:00:00.000 320     20957.30   -119.60  42466.80  47356.60
1998-12-16 12:00:00.000 350     20966.00   -119.37  42465.00  47358.90
1999-01-16 12:00:00.000 016     20967.30   -118.53  42466.80  47361.00
1999-02-15 00:00:00.000 046     20969.40   -118.19  42466.60  47361.70
1999-03-16 12:00:00.000 075     20971.70   -117.37  42467.50  47363.70
1999-04-16 00:00:00.000 106     20978.80   -116.69  42465.30  47364.80
1999-05-16 12:00:00.000 136     20985.30   -116.35  42464.60  47367.00
1999-06-16 00:00:00.000 167     20991.10   -115.71  42465.40  47370.30
1999-07-16 12:00:00.000 197     20985.20   -114.82  42470.20  47371.80
1999-08-16 12:00:00.000 228     20975.20   -113.99  42476.30  47373.10
1999-09-16 00:00:00.000 259     20967.40   -113.05  42483.40  47376.00
1999-10-16 12:00:00.000 289     20961.10   -112.40  42492.30  47381.40
1999-11-16 00:00:00.000 320     20965.10   -111.69  42496.00  47386.50
1999-12-16 12:00:00.000 350     20977.80   -111.60  42492.30  47388.80
2000-01-16 12:00:00.000 016     20972.40   -110.57  42495.80  47389.20
2000-02-15 12:00:00.000 046     20974.70   -110.23  42497.00  47391.40
2000-03-16 12:00:00.000 076     20985.50   -109.92  42493.60  47393.00
2000-04-16 00:00:00.000 107     20978.00   -108.50  42498.80  47394.40
2000-05-16 12:00:00.000 137     20989.40   -108.29  42497.90  47398.50
2000-06-16 00:00:00.000 168     20992.10   -107.93  42503.60  47404.80
2000-07-16 12:00:00.000 198     20983.20   -106.74  42510.70  47407.20
2000-08-16 12:00:00.000 229     20980.20   -106.30  42514.50  47409.60
2000-09-16 00:00:00.000 260     20975.50   -105.40  42518.90  47411.50
2000-10-16 12:00:00.000 290     20970.00   -104.67  42525.40  47414.70
2000-11-16 00:00:00.000 321     20973.50   -104.20  42526.90  47417.60
2000-12-16 12:00:00.000 351     20987.50   -104.07  42523.80  47421.00
2001-01-16 12:00:00.000 016     20991.50   -103.60  42522.50  47421.60
2001-02-15 00:00:00.000 046     20996.60   -102.94  42520.90  47422.50
2001-03-16 12:00:00.000 075     20988.00   -101.84  42526.20  47423.20
2001-04-16 00:00:00.000 106     20983.70   -100.61  42536.50  47430.70
2001-05-16 12:00:00.000 136     21006.60   -100.77  42529.20  47434.20
2001-06-16 00:00:00.000 167     21009.10   -100.20  42530.90  47436.60
2001-07-16 12:00:00.000 197     21009.00    -99.65  42531.30  47437.10
2001-08-16 12:00:00.000 228     21004.20    -99.09  42534.90  47438.30
2001-09-16 00:00:00.000 259     20999.70    -98.35  42537.40  47438.60
2001-10-16 12:00:00.000 289     20977.20    -97.06  42554.40  47443.80
2001-11-16 00:00:00.000 320     20980.50    -96.36  42558.60  47449.10
2001-12-16 12:00:00.000 350     20999.00    -96.51  42555.40  47454.40
2002-01-16 12:00:00.000 016     21001.90    -95.83  42554.80  47455.30
2002-02-15 00:00:00.000 046     21003.90    -95.15  42554.20  47455.70
2002-03-16 12:00:00.000 075     21010.30    -94.85  42552.70  47457.10
2002-04-16 00:00:00.000 106     21007.20    -93.95  42557.10  47459.50
2002-05-16 12:00:00.000 136     21013.30    -93.09  42560.30  47465.20
2002-06-16 00:00:00.000 167     21023.70    -92.95  42560.50  47469.90
2002-07-16 12:00:00.000 197     21021.30    -92.13  42562.30  47470.40
2002-08-16 12:00:00.000 228     21011.80    -90.98  42568.40  47471.90
2002-09-16 00:00:00.000 259     21005.70    -90.49  42575.90  47475.80
2002-10-16 12:00:00.000 289     20990.00    -88.98  42587.70  47479.50
2002-11-16 00:00:00.000 320     21000.00    -88.74  42589.40  47485.40
2002-12-16 12:00:00.000 350     21010.20    -88.71  42587.70  47488.30
2003-01-16 12:00:00.000 016     21012.50    -87.99  42588.30  47489.90
2003-02-15 00:00:00.000 046     21010.40    -87.05  42592.60  47492.90
2003-03-16 12:00:00.000 075     21009.80    -86.21  42595.30  47495.10
2003-04-16 00:00:00.000 106     21014.20    -85.84  42596.00  47497.60
2003-05-16 12:00:00.000 136     21015.60    -84.90  42599.20  47501.20
2003-06-16 00:00:00.000 167     21017.10    -84.48  42606.30  47508.10
2003-07-16 12:00:00.000 197     21018.30    -83.78  42608.20  47510.30
2003-08-16 12:00:00.000 228     21014.00    -83.03  42612.60  47513.00
2003-09-16 00:00:00.000 259     21016.80    -82.70  42612.20  47513.20
2003-10-16 12:00:00.000 289     21002.40    -81.31  42619.60  47513.60
2003-11-16 00:00:00.000 320     20999.20    -80.49  42634.10  47525.10
2003-12-16 12:00:00.000 350     21016.20    -80.61  42628.00  47527.10
2004-01-16 12:00:00.000 016     21014.10    -79.80  42629.20  47527.30
2004-02-15 12:00:00.000 046     21025.60    -79.62  42626.50  47530.00
2004-03-16 12:00:00.000 076     21027.90    -78.97  42625.30  47529.80
2004-04-16 00:00:00.000 107     21034.50    -78.57  42623.20  47530.90
2004-05-16 12:00:00.000 137     21041.60    -78.01  42620.70  47531.80
2004-06-16 00:00:00.000 168     21044.50    -77.63  42623.30  47535.50
2004-07-16 12:00:00.000 198     21031.30    -76.39  42630.70  47536.30
2004-08-16 12:00:00.000 229     21031.00    -75.93  42637.50  47542.20
2004-09-16 00:00:00.000 260     21033.50    -75.52  42636.80  47542.70
2004-10-16 12:00:00.000 290     21035.10    -75.10  42636.50  47543.10
2004-11-16 00:00:00.000 321     21010.50    -73.12  42652.30  47546.40
2004-12-16 12:00:00.000 351     21028.00    -73.35  42651.60  47553.50
2005-01-16 12:00:00.000 016     21023.10    -72.17  42656.30  47555.60
2005-02-15 00:00:00.000 046     21036.80    -72.43  42651.40  47557.20
2005-03-16 12:00:00.000 075     21042.00    -71.88  42649.10  47557.50
2005-04-16 00:00:00.000 106     21046.20    -71.33  42648.10  47558.50
2005-05-16 12:00:00.000 136     21036.50    -70.21  42657.70  47562.80
2005-06-16 00:00:00.000 167     21045.20    -69.71  42659.40  47568.20
2005-07-16 12:00:00.000 197     21047.70    -69.37  42659.90  47569.70
2005-08-16 12:00:00.000 228     21043.90    -68.73  42662.30  47570.20
2005-09-16 00:00:00.000 259     21033.30    -67.78  42672.80  47574.90
2005-10-16 12:00:00.000 289     21046.50    -67.62  42667.40  47575.90
2005-11-16 00:00:00.000 320     21047.30    -67.04  42669.20  47577.90
2005-12-16 12:00:00.000 350     21051.00    -66.48  42670.50  47580.70
2006-01-16 12:00:00.000 016     21056.50    -66.05  42669.00  47581.70
2006-02-15 00:00:00.000 046     21060.80    -65.55  42668.10  47582.80
2006-03-16 12:00:00.000 075     21061.60    -64.97  42669.50  47584.40
2006-04-16 00:00:00.000 106     21056.60    -64.10  42674.20  47586.40
2006-05-16 12:00:00.000 136     21068.00    -63.77  42673.40  47590.80
2006-06-16 00:00:00.000 167     21069.20    -63.25  42676.30  47593.90
2006-07-16 12:00:00.000 197     21070.60    -62.74  42677.70  47595.80
2006-08-16 12:00:00.000 228     21066.10    -61.91  42680.30  47596.20
2006-09-16 00:00:00.000 259     21069.20    -61.46  42680.70  47597.80
2006-10-16 12:00:00.000 289     21068.40    -60.77  42682.90  47599.40
2006-11-16 00:00:00.000 320     21067.80    -60.02  42686.80  47602.70
2006-12-16 12:00:00.000 350     21060.80    -58.90  42694.50  47606.60
2007-01-16 12:00:00.000 016     21068.20    -58.66  42695.30  47610.40
2007-02-15 00:00:00.000 046     21073.90    -58.25  42694.80  47612.60
2007-03-16 12:00:00.000 075     21077.20    -57.85  42694.30  47613.50
2007-04-16 00:00:00.000 106     21080.60    -57.13  42693.70  47614.60
2007-05-16 12:00:00.000 136     21084.30    -56.57  42695.00  47617.40
2007-06-16 00:00:00.000 167     21088.50    -56.00  42696.30  47620.40
2007-07-16 12:00:00.000 197     21087.20    -55.19  42698.80  47622.10
2007-08-16 12:00:00.000 228     21090.00    -54.77  42699.50  47623.90
2007-09-16 00:00:00.000 259     21088.80    -54.02  42701.10  47624.80
2007-10-16 12:00:00.000 289     21086.40    -53.42  42703.50  47625.90
2007-11-16 00:00:00.000 320     21089.10    -52.65  42706.20  47629.60
2007-12-16 12:00:00.000 350     21092.10    -52.09  42708.30  47632.70
2008-01-16 12:00:00.000 016     21092.20    -51.36  42711.00  47635.20
2008-02-15 12:00:00.000 046     21091.10    -50.56  42714.00  47637.50
2008-03-16 12:00:00.000 076     21091.30    -49.95  42716.30  47639.60
2008-04-16 00:00:00.000 107     21097.20    -49.38  42716.00  47641.90
2008-05-16 12:00:00.000 137     21105.30    -48.94  42714.40  47644.10
2008-06-16 00:00:00.000 168     21105.10    -48.10  42717.40  47646.80
2008-07-16 12:00:00.000 198     21106.30    -47.56  42720.00  47649.60
2008-08-16 12:00:00.000 229     21106.20    -46.88  42719.90  47649.40
2008-09-16 00:00:00.000 260     21106.20    -46.16  42721.60  47650.90
2008-10-16 12:00:00.000 290     21104.50    -45.47  42725.00  47653.30
2008-11-16 00:00:00.000 321     21109.30    -44.84  42725.40  47655.70
2008-12-16 12:00:00.000 351     21111.50    -44.19  42727.70  47658.70
2009-01-16 12:00:00.000 016     21113.17    -43.43  42729.33  47660.88
2009-02-15 00:00:00.000 046     21115.80    -42.82  42729.24  47661.97
2009-03-16 12:00:00.000 075     21119.49    -42.18  42728.71  47663.14
2009-04-16 00:00:00.000 106     21122.68    -41.64  42728.29  47664.16
2009-05-16 12:00:00.000 136     21125.63    -40.70  42729.58  47666.66
2009-06-16 00:00:00.000 167     21127.47    -40.02  42732.98  47670.54
2009-07-16 12:00:00.000 197     21122.72    -39.07  42736.84  47671.89
2009-08-16 12:00:00.000 228     21122.89    -38.35  42738.97  47673.88
2009-09-16 00:00:00.000 259     21125.23    -37.83  42738.56  47674.54
2009-10-16 12:00:00.000 289     21125.03    -36.93  42739.53  47675.32
2009-11-16 00:00:00.000 320     21126.01    -36.26  42743.25  47679.10
2009-12-16 12:00:00.000 350     21129.96    -35.63  42744.16  47681.62
2010-01-16 12:00:00.000 016     21129.49    -34.73  42746.12  47683.23
2010-02-15 00:00:00.000 046     21126.81    -33.75  42749.79  47685.27
2010-03-16 12:00:00.000 075     21132.32    -33.37  42748.91  47686.97
2010-04-16 00:00:00.000 106     21126.39    -32.08  42753.30  47688.28
2010-05-16 12:00:00.000 136     21131.19    -31.34  42755.82  47692.70
2010-06-16 00:00:00.000 167     21134.73    -30.59  42757.31  47695.56
2010-07-16 12:00:00.000 197     21135.90    -30.00  42758.40  47697.09
2010-08-16 12:00:00.000 228     21130.47    -29.18  42762.59  47698.41
2010-09-16 00:00:00.000 259     21133.89    -28.55  42762.53  47699.87
2010-10-16 12:00:00.000 289     21131.30    -27.75  42765.66  47701.52
2010-11-16 00:00:00.000 320     21133.67    -26.93  42767.56  47704.23
2010-12-16 12:00:00.000 350     21135.45    -26.33  42770.42  47707.65
2011-01-16 12:00:00.000 016     21135.93    -25.56  42773.17  47710.27
2011-02-15 00:00:00.000 046     21134.27    -24.66  42774.83  47711.02
2011-03-16 12:00:00.000 075     21137.23    -23.92  42775.49  47712.94
2011-04-16 00:00:00.000 106     21139.59    -23.14  42775.20  47713.73
2011-05-16 12:00:00.000 136     21142.27    -22.52  42776.51  47716.08
2011-06-16 00:00:00.000 167     21143.89    -21.51  42781.86  47721.61
2011-07-16 12:00:00.000 197     21143.51    -20.82  42782.51  47722.05
2011-08-16 12:00:00.000 228     21140.40    -20.00  42785.00  47722.91
2011-09-16 00:00:00.000 259     21135.92    -19.26  42787.94  47723.56
2011-10-16 12:00:00.000 289     21137.75    -18.53  42790.36  47726.53
2011-11-16 00:00:00.000 320     21138.71    -17.83  42793.00  47729.30
2011-12-16 12:00:00.000 350     21145.36    -17.22  42791.72  47731.12
2012-01-16 12:00:00.000 016     21142.69    -16.30  42794.77  47732.66
2012-02-15 12:00:00.000 046     21143.82    -15.48  42797.12  47735.35
2012-03-16 12:00:00.000 076     21134.89    -14.06  42804.70  47738.10
2012-04-16 00:00:00.000 107     21144.98    -13.31  42801.58  47739.78
2012-05-16 12:00:00.000 137     21153.66    -13.16  42800.56  47742.71
2012-06-16 00:00:00.000 168     21151.87    -12.29  42805.87  47746.78
2012-07-16 12:00:00.000 198     21147.81    -11.22  42811.10  47749.58
2012-08-16 12:00:00.000 229     21155.59    -10.82  42807.15  47749.49
2012-09-16 00:00:00.000 260     21153.59    -10.06  42808.13  47749.48
2012-10-16 12:00:00.000 290     21143.31     -8.87  42814.12  47750.30
2012-11-16 00:00:00.000 321     21149.27     -8.30  42815.37  47754.08
2012-12-16 12:00:00.000 351     21162.34     -8.15  42810.95  47755.91
2013-01-16 12:00:00.000 016     21161.70     -7.20  42812.30  47756.78
2013-02-15 00:00:00.000 046     21164.37     -6.52  42812.40  47758.00
2013-03-16 12:00:00.000 075     21160.95     -5.66  42816.50  47760.15
2013-04-16 00:00:00.000 106     21170.77     -4.97  42813.88  47762.22
2013-05-16 12:00:00.000 136     21167.22     -4.04  42817.52  47763.94
2013-06-16 00:00:00.000 167     21165.97     -3.02  42824.94  47770.01
2013-07-16 12:00:00.000 197     21167.85     -2.49  42828.62  47774.17
2013-08-16 12:00:00.000 228     21170.58     -1.93  42824.91  47772.06
2013-09-16 00:00:00.000 259     21173.39     -1.54  42825.51  47773.84
2013-10-16 12:00:00.000 289     21167.96     -0.47  42828.82  47774.39
2013-11-16 00:00:00.000 320     21169.45      0.22  42831.54  47777.44
2013-12-16 12:00:00.000 350     21174.30      0.72  42832.83  47780.83
2014-01-16 12:00:00.000 016     21177.42      1.36  42833.09  47782.40
2014-02-15 00:00:00.000 046     21171.77      2.35  42836.82  47783.24
2014-03-16 12:00:00.000 075     21182.81      2.57  42835.00  47786.51
2014-04-16 00:00:00.000 106     21184.85      3.33  42834.55  47786.97
2014-05-16 12:00:00.000 136     21190.35      4.07  42834.78  47789.68
2014-06-16 00:00:00.000 167     21194.79      4.67  42836.49  47793.17
2014-07-16 12:00:00.000 197     21198.50      5.21  42837.36  47795.60
2014-08-16 12:00:00.000 228     21191.29      6.05  42841.06  47795.67
2014-09-16 00:00:00.000 259     21183.87      7.10  42846.32  47797.14
2014-10-16 12:00:00.000 289     21181.28      7.68  42851.11  47800.27
2014-11-16 00:00:00.000 320     21182.47      8.44  42854.99  47804.28
2014-12-16 12:00:00.000 350     21180.06      9.33  42860.99  47808.57
